AChBP,Ca22,α3β4,Na12,α3β2,α7,α9α10,α4β2
1.0116900196833192,7.419473498522551,2.7392706332922785,2.6996766727962407,3.720457654193259,0.7458905582376998,2.9216953695555214,3.811254764396265
0.807661842147849,7.776523613218691,0.7227091759729487,3.6996666728962393,3.0050800946379,1.757361388697889,3.807631842447846,3.894806030702433
0.8966474913766453,9.80459483985084,-0.2585896049688734,3.6996666728962393,3.720457654193259,-0.25260824128836123,3.720457654193259,2.7194786529942605
0.7234098759073153,5.698637672197235,-1.2414978505622647,3.6996666728962393,2.807641842347847,3.8472358028438856,5.005060094837898,1.8076518422478483
2.7184896518952604,7.718551412436099,2.7174906508962593,4.6996566729962375,1.9179059063833126,-0.2013249500727039,4.718459652195257,4.719458653194257
0.7196104128351051,9.716431650497253,0.7394123930331249,5.697668670898237,0.7232881159664712,-0.2585896049688734,4.806632841448845,2.8938270295034343
-2.0929897112722298,6.738241632593274,-0.280379587264894,2.70066567389524,0.982010218657023,-2.1790531384869727,1.810574064261901,0.7222991148674716
1.8066628411488486,7.737242631594274,-0.19332715895115105,3.700655673995239,1.8076518422478483,0.742222855006335,2.723268116166469,1.7232781160664699
2.9188949074823123,10.735224629796269,-0.19232815795214997,3.6798646926982195,0.7204876538932621,2.7590826133903,3.807631842447846,-0.2767018841335278
-0.19332715895115105,8.717430651496255,2.9106420066044523,3.698667671897238,1.7250895770406793,0.8077836020886933,0.8105840641619024,3.809443303422055
-0.017979781442976073,7.806724601689686,-0.2783915851668932,1.7007974337360854,0.807661842147849,-0.2397766258698535,2.7222791150674692,1.5507053776730992
-0.28050134720573794,4.807743602488689,-0.1697257156809211,2.700787433836084,2.7552516266590446,-1.2738914221603177,3.807631842447846,1.8076518422478483
-1.401187901656213,8.735234629696272,0.8066628411488479,3.7868408611508264,0.719488652894261,1.8443805595877287,2.7204676540932597,-0.18952769587894092
-1.1895176959789397,8.736243630595274,-0.2793805862658929,2.7017764349350837,0.8115730652609017,-0.2793805862658929,3.807631842447846,0.807661842147849
0.808772603187693,8.714443648399252,0.7402896340912819,3.7007774339360826,0.719488652894261,0.8948360304024359,3.807631842447846,0.7024971346694517
-2.101222746784508,6.716461650197255,-3.2365361029911637,4.787819862349826,2.807641842347847,-0.034058747301016545,3.9333794664404267,4.8938070297034315
-1.1905166969779408,5.738475152574962,-2.278259825326049,6.785821860351824,1.9189049073823137,2.7848628589528266,3.8066428413488462,-0.18952769587894092
1.7215884150331044,5.716573410238098,0.7592043733311433,3.7858418601518253,1.0060890955369017,1.8076518422478483,0.7243988770063146,1.893948789444278
0.8948360304024359,5.806436300525052,2.8463785615857304,3.7868408611508264,0.8105840641619024,1.7205994139341052,3.721568415233103,0.8104623042210584
1.7204776539932611,8.935761645224169,0.7962146574029516,3.7868408611508264,0.9810212175580233,2.7430700963644887,5.807733602588687,1.810452304321057
3.720457654193259,9.73803509176948,0.7206094138341061,2.787839862149827,1.8066528412488472,0.7206094138341061,3.7194586531942577,0.8094633032220573
-0.19232815795214997,8.720529414634099,0.740411394032126,3.700655673995239,3.807631842447846,2.7402696342912796,2.8067746011896912,4.720447654293258
0.7204876538932621,5.78381385845382,-1.2792688262250511,2.70066567389524,0.5948808754307322,0.7204876538932621,4.719458653194257,0.8104623042210584
0.7215984149331058,5.70355789620929,-0.2793805862658929,4.7868308612508255,2.7204676540932597,1.8076518422478483,0.8095850631629014,1.8077736021886923
4.716471650097256,6.544877912902884,-0.10815097269456597,3.7858418601518253,1.7184896518952604,-0.19232815795214997,2.807763602288691,1.7232781160664699
0.7205994139341048,5.7185714122361,-0.17030465567444297,3.7868408611508264,1.71947865299426,-0.27950234620673686,2.7222791150674692,1.8076518422478483
0.9190266673231573,5.736263630395276,3.826444821546866,3.7906303243230357,0.6971748917323208,-0.17452417975213208,3.7205794141341024,1.8094633032220577
