AChBP,Ca22,α3β4,Na12,α3β2,α7,α9α10,α4β2
3.0088695578101086,6.804756599391686,2.7768650678312734,0.990198338451934,0.01281078062316432,0.7392906330922808,1.0118017797241627,1.810452304321057
-0.9039162543353003,3.8966074917766416,1.8254658203478673,1.8981139260852942,-2.101222746784508,1.8810507741106726,-2.191085637071462,-1.2585796050688725
0.808772603187693,1.8339889665083389,-1.151603436616266,-3.291750181543283,0.8948360304024359,0.7591026131903019,-0.10223174768350995,2.8087526033876906
-1.1922063980113062,3.721690175173946,-0.07926363184347496,-0.2594983696860762,-1.1910956369714631,3.8442487997468837,-0.15153320013446958,4.481466538866053
1.894826030502435,7.845021260122088,2.9368306455231754,1.7024871347694508,1.8462252779858415,2.794855587055084,0.7234098759073153,0.7222991148674716
1.8938270295034338,2.8112647642962654,0.005100094437901603,0.7009291935769295,2.7222791150674692,-0.2793805862658929,1.719610412835105,6.7154826489982575
2.7184796519952594,5.699460132072444,2.845359560786727,1.6996766727962402,2.7402696342912796,-0.25888790603350875,-0.19110563687146387,1.7213001138684705
0.807661842147849,2.725201337081523,1.3774973733104487,-1.2225783218960662,-0.9279951312151791,1.9217053694555224,-2.101110986743666,-0.27378966201947597
2.7363036299952794,2.8218683535982985,-0.535308438634962,0.6996966725962426,1.8066628411488486,0.7206094138341061,-2.1892741760972525,-0.23809692473648925
-0.09679917424444073,1.8244668193488665,0.9372404528716847,-3.295942043585223,0.807661842147849,-0.3001815674629138,0.7217201748739495,-0.18952769587894092
2.8948160306024335,4.573901779660106,1.8224688173508643,0.8741468092462577,2.7363036299952794,1.7205994139341052,0.808772603187693,0.808772603187693
1.8066628411488486,5.461503187720506,0.7602133742301456,0.7008074336360863,-1.0929997111722307,-0.19121739691230633,2.736415390036122,0.7204876538932621
-4.243800178341909,4.740361394532121,2.8442787994468874,1.874156809146259,2.8948160306024335,0.7402896340912819,-3.17893137854613,-1.448153861587054
-0.1932053990103071,4.698779431938082,0.8264748212468691,-2.2041659321832183,2.8066528412488476,0.792867584957083,0.8088843632285347,-0.14992373548290128
-0.28050134720573794,4.738271632293278,2.7174906508962593,0.701796434735086,-0.28050134720573794,-0.10515396969756297,-2.188396935039095,-1.1486812146022127
-0.19332715895115105,3.700600892812291,1.3763866122706054,1.7880933819315157,-0.19332715895115105,1.7196004129351041,-0.2772808241270499,0.740411394032126
0.7612023753291453,5.805745600490686,-0.192206398011306,2.8751358103452582,0.8077736021886919,-1.2369761637966445,4.91787590668331,1.719610412835105
-2.101222746784508,6.844228799946881,-0.2595786060678731,1.789661323024038,-3.186165413059407,4.759062613590297,0.8067846010896922,0.7196104128351051
0.7562606275580463,5.806446300425053,-1.27826982522605,-0.20921791603611783,0.7562606275580463,0.7204876538932621,-0.28050134720573794,-1.2783815852668923
3.7195804131351013,4.979972217059017,0.8066628411488479,-1.208208915137116,3.7195804131351013,2.7392806331922803,-2.276458364251841,3.7382816321932792
-0.2567881438946653,6.7205494144341,-3.2573370841881846,-1.298183565464912,-0.2567881438946653,4.439305478420573,-2.273349601213995,0.807661842147849
-1.1441910514956373,6.827515582986704,-1.1724044178132864,1.7869826208916724,-0.2777008851325289,1.71947865299426,-0.18841693483909694,3.806632841448845
-3.187276174099251,7.695650669100234,-0.17241441771328758,2.6986876716972406,-1.1023435077243529,1.740279634191281,1.7205894140341034,1.8076518422478483
-0.18952769587894092,6.7146054079401,0.8462668015448875,-1.257798668752709,-3.187276174099251,0.7394023931331235,-0.18841693483909694,0.8274638223458688
-0.1901066358724628,6.8066128416488425,-0.4106596632298589,-0.12314448892137353,0.807661842147849,1.7204776539932611,0.8077736021886919,-0.2767018841335278
1.7204776539932611,5.740351394632119,0.7384233919341248,-1.2952613434508593,2.7204676540932597,-0.1724044178132862,-2.101110986743666,1.757361388697889
3.720457654193259,4.786942621291669,-1.277270824227049,-1.298183565464912,1.8076518422478483,-1.2362854637622802,-2.187174413958409,-0.27340922248538213
