AChBP,Ca22,α3β4,Na12,α3β2,α7,α9α10,α4β2
-0.06875000000000003,-0.252,0.6933333333333334,0.45625,-0.23750000000000004,0.19166666666666662,0.9374999999999999,-0.24736842105263168
-0.34374999999999994,-0.004000000000000039,-0.22666666666666674,0.41874999999999996,1.09375,-0.16666666666666666,0.18749999999999997,1.689473684210526
0.9,-0.12,-0.3266666666666667,0.8187499999999999,0.7499999999999998,1.541666666666667,-0.5374999999999999,-0.2263157894736842
0.21249999999999988,0.508,0.07333333333333333,0.07500000000000001,0.44375,2.225,1.1,-0.19473684210526318
-0.17500000000000004,-0.21600000000000003,0.6,0.5625,-0.03750000000000006,-0.02499999999999995,-0.8375,0.5736842105263158
0.7874999999999999,-0.12800000000000014,1.4133333333333333,-0.525,0.43124999999999997,0.2583333333333333,-0.13750000000000007,-0.47894736842105273
-0.35624999999999996,-0.10000000000000007,-0.4666666666666667,0.73125,0.16249999999999992,1.508333333333333,-0.61875,-0.47368421052631576
1.5687499999999999,0.092,1.8733333333333337,-0.012500000000000011,0.18749999999999994,-0.2916666666666667,1.9375000000000002,0.11052631578947367
0.26249999999999996,-0.26000000000000006,-0.6,0.55,-0.16250000000000003,0.8416666666666665,-0.38749999999999996,0.13684210526315785
1.225,-0.4560000000000002,-0.05333333333333332,-0.23750000000000004,0.19999999999999998,0.04999999999999997,0.38125,0.07894736842105261
0.66875,-0.7559999999999999,0.23999999999999994,0.40625,-0.4375000000000001,0.5416666666666666,0.49999999999999983,-0.631578947368421
0.06874999999999998,0.5200000000000001,0.4133333333333332,0.11249999999999996,0.6812499999999999,0.13333333333333328,-0.61875,-0.010526315789473694
0.13124999999999995,0.824,-0.24666666666666667,0.6124999999999999,-0.75,0.5166666666666665,0.75625,-0.3842105263157895
0.03749999999999987,0.62,0.7466666666666666,0.7750000000000001,0.3812499999999999,0.03333333333333329,-0.10624999999999996,-0.07894736842105268
-0.21250000000000013,-0.24799999999999997,-0.14666666666666667,-1.08125,-0.18124999999999997,-0.17500000000000013,0.2749999999999999,0.15789473684210525
0.51875,-0.2760000000000001,0.7000000000000003,1.3312499999999998,0.16874999999999984,1.4166666666666667,0.36249999999999993,0.47368421052631576
0.14375000000000004,-0.6800000000000002,0.11333333333333324,0.5125,-0.38750000000000007,-0.20833333333333334,1.2562499999999999,-0.08421052631578946
1.6375,-0.484,-0.36000000000000004,-0.05625000000000002,0.09999999999999998,0.4833333333333332,0.06249999999999989,-0.052631578947368376
0.49374999999999986,0.032000000000000056,0.8333333333333334,0.48749999999999993,0.16249999999999998,0.5333333333333332,-0.39375000000000004,-0.5473684210526317
0.7375,0.27599999999999997,0.7666666666666668,0.42500000000000004,1.0374999999999999,-0.3583333333333334,-0.07500000000000007,0.5210526315789473
-0.2250000000000001,0.544,0.11333333333333331,0.48749999999999993,-0.3312500000000001,0.9583333333333334,2.3625000000000003,0.07368421052631578
-0.38125,-0.007999999999999936,-0.4466666666666666,0.36875000000000013,0.19374999999999995,-1.4802973661668753e-16,0.33749999999999986,-0.9105263157894737
-0.10000000000000009,-0.3280000000000001,-0.2,0.9499999999999998,0.29375,-0.35000000000000003,0.7000000000000001,-0.14736842105263168
-0.2875,0.1,-0.76,0.9625000000000001,0.0062500000000000056,1.25,0.2187499999999999,-0.8947368421052632
0.6124999999999998,-0.35200000000000015,-0.28,1.3125000000000002,-0.05625000000000008,0.1749999999999999,1.1102230246251565e-16,0.15789473684210523
-0.09375,-0.39599999999999996,-0.7200000000000001,0.8,-0.10000000000000014,-0.1166666666666667,1.025,0.04736842105263152
0.33749999999999997,0.024000000000000056,0.16000000000000003,0.46875,0.7062499999999999,-0.45,-0.45000000000000007,-0.731578947368421
0.18125,-1.0079999999999998,0.5333333333333333,-0.375,-0.21875,1.2750000000000001,-0.006250000000000033,0.37368421052631573
0.6937500000000001,0.5159999999999999,0.31999999999999995,0.6749999999999999,-0.08750000000000002,0.2666666666666666,1.2312500000000002,0.46315789473684205
0.39375000000000004,0.332,-0.06666666666666667,0.65625,-0.36250000000000004,0.05833333333333324,0.29374999999999973,-1.031578947368421
-0.40625,-0.5679999999999998,0.12666666666666665,1.00625,0.32499999999999996,0.7916666666666666,0.31875,0.43684210526315775
-1.00625,0.5919999999999999,0.7799999999999999,0.5499999999999999,-0.41875000000000007,0.5166666666666666,0.40624999999999983,0.11052631578947371
-0.59375,0.32800000000000007,1.32,0.5312499999999999,-0.4375,0.5416666666666666,0.53125,-0.22631578947368416
-0.20625000000000004,0.23599999999999993,0.5666666666666667,0.11875,0.062499999999999944,0.3999999999999999,0.20624999999999993,0.052631578947368515
-0.012499999999999983,0.4639999999999999,-0.18000000000000008,0.37499999999999994,-0.018750000000000044,0.8666666666666666,0.79375,0.5631578947368422
-0.48124999999999996,-0.2680000000000001,-0.22000000000000006,-0.9625000000000001,-0.4,-0.19166666666666665,0.7000000000000001,-0.2421052631578947
-0.58125,0.011999999999999957,0.2333333333333334,0.9375,0.475,0.6,0.5874999999999999,0.4473684210526316
0.6625,-0.368,-0.9866666666666667,-0.125,0.26874999999999993,0.14166666666666666,0.23124999999999996,0.5947368421052632
-0.2250000000000001,0.33199999999999996,0.13333333333333325,0.9687500000000001,-0.012500000000000067,0.7666666666666666,0.4375,0.46315789473684205
0.25000000000000006,-0.6399999999999999,1.0133333333333332,0.56875,0.31249999999999994,-0.5166666666666667,0.6687500000000001,-0.4526315789473685
-0.3125,-1.5,-0.98,1.1062500000000002,-0.5374999999999999,0.9416666666666668,0.03749999999999995,-0.10526315789473684
1.4687500000000002,-0.4279999999999999,0.5599999999999999,0.7250000000000001,0.3687499999999999,1.1333333333333335,-0.31249999999999994,-1.0315789473684212
0.5437499999999998,0.18,0.2066666666666666,1.08125,0.18749999999999994,-0.11666666666666663,0.7125,1.0
-0.25000000000000006,0.7639999999999999,-0.046666666666666676,1.125,0.725,0.27499999999999997,0.18125000000000002,-0.42105263157894746
0.05625000000000002,0.6119999999999999,0.41999999999999993,0.73125,-0.48749999999999993,0.875,-0.31875000000000003,-0.27368421052631586
0.8999999999999999,0.084,-0.14666666666666667,1.1,-0.49375,-0.3333333333333335,0.6625000000000001,-1.0842105263157895
-0.46875,-0.33600000000000013,-0.3533333333333334,-0.4,1.1749999999999998,-0.07500000000000002,0.5625,-0.49473684210526325
0.1499999999999999,0.3319999999999999,0.7866666666666667,0.21875,-0.05625000000000002,-0.14166666666666683,0.7812499999999999,-0.052631578947368536
0.3062499999999999,0.4879999999999999,0.5133333333333331,0.24999999999999986,0.5625,0.5750000000000001,0.90625,0.9842105263157896
-0.10625000000000001,0.3839999999999999,-0.19333333333333336,0.9937500000000001,-0.5125000000000001,0.14166666666666664,1.3375,0.03684210526315786
0.6437499999999999,0.11600000000000002,-0.026666666666666748,0.725,1.40625,-0.20833333333333334,0.28125,0.6105263157894736
