AChBP,Ca22,a3b4,Na12,a3b2,a7,a9a10,a4b2,Train
74.21183333333333,53.81350515463914,56.289537037036965,53.82946428571429,74.21183333333333,72.56453608247423,74.21183333333333,84.53874125874134,70.82690265
62.44425196850394,43.3856852791878,64.11939393939396,62.50032786885244,57.27579365079362,77.65602040816333,74.55429752066112,63.68890625000002,75.65597122
78.73214285714285,57.724744897959255,55.41672727272729,50.26205128205126,78.11050847457622,67.81438775510208,64.4390000000001,72.9113793103448,72.47596639
51.98915966386559,46.241299999999995,59.68571428571432,53.04459016393441,61.04491071428573,76.1441228070176,74.16478991596637,61.97420731707315,74.44862903
74.36595041322317,52.941849999999896,63.83713178294586,61.43182608695651,74.36595041322317,63.94411764705887,74.44775000000001,69.31438356164392,77.47955128
62.38939130434782,48.722935323383034,68.86532846715325,67.55589743589738,67.61904347826099,71.228901098901,52.10226086956522,73.67153846153845,85.75420635
52.10226086956522,45.693672316384166,62.5891525423729,59.58983606557368,71.77683760683762,76.10863636363632,83.98609022556384,56.65020270270272,69.18141593
81.57056603773577,49.41757142857152,69.01796116504865,56.74463414634148,52.56214285714286,64.14976470588239,75.25224806201568,50.34592356687896,65.48688742
70.2186290322582,61.116989795918386,70.0017213114755,57.05982758620688,78.48327102803741,60.50940000000005,72.19374999999994,58.52629629629634,59.19666667
61.39782945736433,48.00683417085429,83.14966386554622,61.607142857142776,76.2620161290323,70.69111111111117,75.26082644628094,76.68573529411765,65.39690678
71.41086956521742,70.23837988826816,60.15999999999998,59.12771929824554,81.60465517241373,61.28976190476198,61.20242424242417,63.75632911392404,75.725
58.45706896551721,49.60752688172049,58.76644067796609,54.1014049586777,69.40853448275868,65.26157894736842,66.73249999999999,83.70635714285721,61.17283898
57.476639999999996,68.61815668202763,65.1138392857143,73.16214285714275,61.229649122807,61.98198113207553,64.12145299145303,58.66306666666667,68.81503067
83.925945945946,84.09942408376965,76.59782258064504,58.07308333333332,53.66169491525418,56.51990384615379,68.06855932203393,48.19278571428568,74.50778571
57.85754385964921,51.643112244897836,68.07060344827585,52.39033898305084,63.6578151260504,58.78709999999991,62.372314049586855,69.12027972027971,69.69909091
68.29904347826086,62.289242424242474,58.678285714285785,57.0229411764705,83.925945945946,58.915638297872334,61.780384615384584,56.54927272727262,84.53713043
70.71424000000003,66.5417708333334,51.8993548387097,54.50460176991152,57.85754385964921,61.33021978021977,68.05636363636363,60.885555555555584,80.68097345
56.702954545454595,72.82165853658532,67.2891379310344,57.778166666666586,61.18477876106195,61.103148148148165,57.85754385964921,62.822160000000096,71.12215517
66.96852173913041,73.18874999999998,71.22674242424237,58.34339622641509,69.51425000000008,68.4310091743119,62.9148739495798,59.843805970149226,80.73910448
66.57610619469023,68.22518518518525,63.377102803738325,58.032881355932204,74.18272727272723,65.68224489795928,73.55247999999992,55.49992805755399,69.78461988
68.79486956521733,58.075760869565094,64.56958333333337,62.32512605042023,77.72699115044249,58.7535164835165,62.595433070866065,72.3813138686132,71.36561404
63.101885245901705,48.19447674418603,58.19661016949153,52.155221238938005,75.67182608695646,59.64321428571435,65.76295652173916,65.98792857142854,59.82096
57.22252252252248,46.009047619047685,81.83499999999997,65.81321739130439,77.8266336633663,63.562352941176506,59.81131147540989,59.05561538461541,62.19452632
66.31295652173917,51.266810810810796,67.59432692307688,56.029296874999986,72.92672566371678,63.85370689655164,55.793282442748065,50.33287769784171,72.15375758
60.707631578947336,67.14846938775516,79.84221238938056,58.07479674796746,59.9251937984497,60.031326530612276,65.33646153846145,57.90433823529412,70.75090164
58.360458715596295,63.119209302325594,61.44472727272731,59.098155339805864,82.23333333333329,69.05010869565224,59.64394736842106,51.1678169014084,80.99705036
87.84559633027526,59.026633663366205,60.70231578947361,58.74306306306311,70.61082568807338,64.3306593406593,72.64043478260871,58.56691176470584,67.5009434
77.45598130841127,50.69564102564105,67.38785714285714,59.0698181818182,62.17529411764702,74.28868686868688,58.360458715596295,57.39610294117648,64.574375
58.842389380530925,51.76622340425522,62.543333333333344,63.36361344537816,57.363693693693655,63.570000000000114,75.53431034482765,55.63655405405404,47.53664596
75.91564516129033,67.57561224489811,58.45871559633034,57.36702479338843,57.80719298245612,57.62999999999993,74.7181818181818,75.59950920245382,84.54293478
