AChBP,Ca22,a3b4,Na12,a3b2,a7,a9a10,a4b2,Train
57.33702702702702,65.64524271844661,73.70605042016801,55.98933333333333,74.34652173913035,75.39911111111113,72.52117188,76.52544827586209,77.44946809
53.13285714285713,55.93832512315265,72.78725925925926,58.132032520325204,68.87580645161285,65.22249999999997,83.56495495495497,53.640205479452064,81.979
75.77730769230772,60.77814814814829,63.46415254237287,54.940161290322585,57.33702702702702,77.20862745098046,61.01411290322588,55.96280575539569,61.30258475
65.954424778761,51.36630208333339,65.43681034482752,60.27313559322041,76.97228070175433,65.81883495145621,68.8533050847458,58.495441176470614,75.28313559
63.28735537190087,62.473405405405465,66.9063963963964,56.835344827586205,53.13285714285713,61.42814432989687,61.376076923076894,78.55924050632913,63.95242105
67.01431034482758,59.90620689655174,70.45686956521733,56.2510185185185,73.94650943396228,82.44226804123713,80.45713114754095,54.77598591549286,78.27672414
67.2448739495799,72.65610576923072,67.26858490566042,56.11777777777776,67.28527272727273,82.21462264150945,78.19926605504585,52.26709090909093,65.67482143
74.405948275862,63.82082568807358,69.48831858407077,59.184090909090905,56.33213675213674,61.33288888888886,60.257749999999916,55.37659574468087,82.17244681
69.7206956521739,52.98825870646756,75.32104166666667,56.136585365853634,75.09760683760679,82.3925,58.88048000000002,58.58726114649681,71.86384615
60.540803571428626,61.778379888268255,63.84776699029124,58.14941666666675,56.742072072072105,81.05477477477474,62.8601526717558,77.97525641025634,68.12141509
76.66730434782617,59.99748878923766,76.21985507246383,57.78765765765773,61.37166666666672,63.37703296703293,56.47992187500002,75.39706293706297,64.27367925
64.1883185840707,52.19782828282831,62.944642857142924,62.774051724138026,55.11704000000002,64.0282105263157,63.819147286821675,67.76471698113201,67.11393443
69.39224137931033,80.04024154589364,64.42894736842106,52.03110169491521,64.1883185840707,83.63037735849053,57.766585365853715,65.98250000000003,69.22744898
53.58411764705882,75.22640186915892,63.03864864864864,67.63042735042741,59.18386554621848,74.76478723404259,66.34314049586776,60.23113333333338,78.12748879
58.596311475409856,49.975799999999964,53.41451327433618,55.768319327731085,58.596311475409856,62.438969072165015,62.61710344827582,68.54055172413797,65.34295082
67.18507936507939,50.56891625615761,67.00059322033891,55.934876033057805,56.411249999999974,66.1718072289157,71.62644628099176,57.048269230769186,82.19128205
54.13747899159669,47.23810256410262,68.4339814814815,57.895862068965535,79.76783333333326,65.56514851485144,61.59201550387595,73.74068965517233,69.26650376
68.54313559322037,47.351269035533065,73.72257142857141,53.561623931623984,75.27991071428576,72.96580952380944,56.04148760330578,58.578287671232815,61.57548387
66.87101851851854,60.79425641025651,67.35948453608246,56.5078225806452,68.54313559322037,68.21643564356431,69.00880952380953,54.86465753424661,74.72241379
71.5723255813953,59.99760204081627,78.5710833333332,62.49341880341877,71.00718181818179,85.21861702127661,74.27148437499993,72.94026490066227,68.54444915
70.32289473684206,62.98793969849242,57.12788617886168,57.26778688524598,69.5775652173913,67.51792079207928,64.1963829787234,51.897910447761255,62.49510204
75.85363636363641,75.09048913043468,69.70482758620683,59.800818181818116,63.46338983050856,67.01474226804129,77.34286956521736,71.75544871794882,66.77901361
60.16965517241379,55.4759534883721,69.23403846153846,55.770756302521036,67.20896551724138,61.189700000000094,63.65642857142858,63.91655999999998,72.76117117
57.94739130434778,77.26193236714974,53.43247787610624,64.86017094017092,66.43194690265486,74.38673913043485,59.82882352941175,76.12243243243248,75.37340206
77.69525,61.733529411764756,57.00387387387387,57.24000000000004,78.40521008403348,77.06798076923074,81.29560344827583,60.339060402684545,75.12018519
78.40521008403348,51.66545000000001,59.95892561983465,57.22018867924536,70.12222222222225,61.509473684210555,65.25262711864403,66.65585526315775,72.63025
66.33919642857134,79.91832599118956,52.29377358490566,54.2818260869565,71.12211009174308,69.53741071428577,56.49706349206346,63.40348148148145,77.65256757
70.24945454545458,69.06718181818181,61.669279999999965,59.882162162162146,66.86715517241386,64.79873684210527,69.92041666666672,57.52131386861314,78.6121831
69.72973451327425,50.028712871287105,70.55578947368423,57.083859649122736,67.18640350877189,84.99694444444438,72.39875000000005,60.86545454545452,78.96162162
69.87938596491219,65.84469696969694,82.2082945736434,57.957890624999955,61.12638655462184,80.58575757575754,64.27703703703699,53.623225806451565,65.62318182
63.79882352941172,55.325675675675775,81.85754545454556,57.60618644067802,61.496475409836016,71.70483516483513,65.56330645161297,81.80866666666678,72.22213836
80.16417391304343,60.0188732394366,67.19093220338983,60.641904761904755,70.43687500000003,71.60741379310339,58.86370967741937,52.56923611111111,56.66407563
70.43687500000003,48.935103092783564,61.906198347107456,58.00293103448267,82.61330275229355,57.74417582417578,65.5444274809161,56.12680000000004,65.93488889
67.67838983050842,51.60355329949245,68.42176991150434,56.970944881889764,60.87008620689658,73.38102803738317,54.30137931034485,60.98808219178086,80.97419048
62.513109243697436,74.94119469026555,61.19073170731715,54.55185483870968,55.99344262295081,61.36709677419364,50.50937499999998,61.07926174496645,74.4666443
59.686238532110124,54.606530612244995,74.2329565217392,61.478230769230805,59.01433333333335,80.24350877192997,74.01549549549546,60.5184251968504,74.81127517
60.59973214285712,47.69129729729733,84.7130708661417,59.6919090909091,63.94447999999992,81.08342857142856,67.73551181102354,80.42450704225347,61.98478495
62.83557522123889,78.04615763546794,68.83504424778765,59.52526717557252,62.54660869565225,63.04105263157892,70.46657407407403,67.60952702702707,78.29330275
56.231440677966056,51.998260869565094,61.45564516129035,56.14008928571433,55.1300775193798,79.23268041237124,61.541538461538394,62.44833333333334,78.4640367
68.91774774774777,56.69962765957454,62.69561983471077,62.12777777777779,80.31658119658127,75.41020202020202,58.136614173228324,59.22631249999988,81.3836
56.86968750000001,63.373383838383766,77.04444444444448,57.90044247787613,65.54132231404962,73.74252747252748,79.83462809917357,63.95681159420292,68.58911504
63.60909090909088,64.92962962962959,70.6011111111111,53.03183333333337,49.81198529411761,74.77447368421052,66.03345132743357,81.83722222222224,51.96561404
64.98487804878056,61.14813725490194,63.32155339805834,56.28044247787606,67.90154411764705,71.3034545454545,67.13847328244277,63.56129496402883,41.89025157
67.90154411764705,64.62032863849778,65.67447619047614,52.94605263157898,57.59279411764705,61.118600000000036,65.72588235294116,69.42850340136054,72.04679612
57.384198473282474,70.75262886597926,67.06078125,59.00251908396947,75.40016666666664,71.48141414141416,71.39908396946566,69.11864516129039,68.57576
70.1280508474577,59.16773399014771,60.51179687500002,53.179655172413746,71.16937499999999,67.84955752212387,61.50795620437963,56.207565789473726,77.15402985
71.15771929824562,76.58709844559596,82.95196721311477,61.07157894736838,62.73079646017703,75.27223300970874,63.2090298507463,54.530063694267525,53.19161458
62.19873873873872,60.860582524271884,61.14440366972485,61.62078947368419,62.19873873873872,79.74770833333336,53.67015624999995,58.329249999999966,54.86135294
51.82887096774191,53.77000000000005,85.21443609022546,64.0711206896552,59.41782258064521,59.873333333333285,75.58503937007875,71.93453237410084,67.68330435
58.23132743362828,56.41543269230767,62.72261194029849,54.1402884615385,81.2998148148148,70.11638095238095,77.7533064516129,63.3943137254901,75.09963636
60.32893805309733,46.45145945945952,69.30650406504063,51.92082644628099,81.68036363636374,72.24093750000002,69.02613636363637,68.30493333333334,73.7019469
73.36126126126123,75.96769633507847,62.6578260869565,56.8285593220339,67.31203539823011,66.43095744680839,55.3753076923077,69.27227272727279,79.18028169
82.54399999999995,48.07778378378373,83.88130081300801,54.75339449541284,73.15819672131143,74.6312037037037,58.68075000000004,50.89554054054047,73.7553211
67.31203539823011,61.308857142857114,56.37097345132742,55.676166666666624,72.75478260869573,61.188586956521725,76.17907563025206,51.240397350993334,64.53931818
69.77063492063488,56.982588832487274,88.97866666666661,49.02084745762713,65.53755905511808,75.79068627450978,70.90016,67.63726618705029,87.7006993
79.36455284552848,48.50897727272727,71.0976691729323,64.12596899224802,72.512232142857,72.05483146067414,55.62933884297529,66.95507352941175,73.14530488
72.512232142857,47.26858585858591,90.31472868217055,56.67632812500002,72.68226890756307,67.63455555555547,64.43984374999994,59.7042105263157,71.47652174
70.36937500000006,49.91037209302327,72.40423423423424,64.7108490566038,57.15396551724142,81.03641509433962,69.41072580645154,61.972805755395676,62.84136986
74.41288461538464,72.93242574257435,58.072605042016804,54.4386956521739,57.114864864864835,69.62672897196262,65.70485294117647,61.723469387755095,62.19605769
79.05490566037723,61.482009803921585,65.23588235294126,67.89945736434113,53.27100775193802,67.62584905660378,68.10262295081972,53.592068965517214,66.09433628
73.3858620689656,76.9702202643172,64.00130434782604,57.52492063492066,72.63991150442475,84.65127272727275,71.52286821705421,85.15406896551717,55.51788571
53.542000000000016,47.60653846153852,63.16217741935476,53.76960629921268,60.383272727272704,77.07431192660555,80.44929687499997,79.98586206896562,77.83443478
55.052499999999945,75.11963636363627,63.00007874015753,58.88474999999999,65.28017543859649,68.97009708737872,62.35130434782609,63.0577181208054,67.74183486
69.31573913043486,50.34750000000011,65.40485714285714,54.70885964912278,70.17151260504201,73.20304761904768,69.66390624999995,58.05074829931981,59.36852941
57.49922480620162,57.89469194312778,66.96643564356435,54.042393162393104,62.9145669291339,86.71775510204071,67.87167999999997,54.92534722222226,83.66067485
65.28017543859649,61.91896373056998,64.94283185840716,52.83031746031738,65.2428225806452,74.28618556701028,52.234,55.64150000000003,65.07267327
74.82663793103443,64.4769154228856,61.45060869565213,52.475230769230755,63.65220338983053,77.85811320754719,72.94287999999996,55.84875912408765,79.44431193
62.9145669291339,48.6112087912088,79.41885496183205,56.895759999999996,56.26475806451613,57.62561797752799,71.97400000000006,51.073455882352974,69.70080292
59.53426229508199,60.47393782383421,62.98039682539676,61.48377192982458,72.07454545454544,75.83811320754722,67.71077586206896,74.35857142857142,81.91232
70.76943089430898,71.43039024390241,60.81999999999996,60.42008771929823,73.11058823529409,91.14171717171706,64.81815789473681,62.76069930069928,61.99252252
60.840330578512386,57.54010362694299,56.129464285714384,54.18991150442481,66.82431034482757,72.89346153846164,57.02462184873948,71.33890322580649,73.93319672
62.84886363636359,55.25910447761191,74.20888059701497,50.383649635036576,54.89479674796742,75.72529999999998,74.33322314049586,60.23428571428567,58.27946939
66.82147058823537,59.36991150442472,66.87621212121199,58.318548387096804,55.316923076923004,72.07625000000002,61.70983999999989,83.4292948717948,77.39458333
71.2978761061947,67.88781990521338,64.43203883495157,62.146440677966105,76.96254545454545,58.36990099009902,62.68442622950821,61.903815789473796,79.10380282
55.316923076923004,86.38810679611657,66.59070866141725,53.0672580645161,67.5067826086957,78.5055102040816,59.20026785714287,79.0243382352941,68.65882353
57.5422608695652,56.02442211055281,60.84084745762718,57.03066666666666,65.3580373831776,64.16787878787876,65.9706201550388,58.82179487179481,70.92919308
72.70125000000003,57.30838541666666,76.3472800000001,56.73873949579829,55.79066115702477,77.94615384615382,63.05095999999999,68.07741721854312,78.6577027
61.50830508474576,61.64509615384606,68.19226890756298,59.46319327731092,72.30205128205135,76.529108910891,67.80435897435898,52.0685714285714,65.82030488
61.500810810810826,65.83643564356431,60.94252252252254,60.24704918032787,70.38146788990828,58.95999999999999,64.51214285714292,69.58690647482005,80.08632479
55.54256198347119,68.39781725888332,63.38442307692298,57.83801526717554,56.469090909090916,74.41827272727272,58.76699999999998,66.3627891156462,61.31588235
75.65982608695644,59.77397790055249,76.26244274809166,56.79752293577979,57.971612903225825,73.72370000000002,60.243622047244216,73.91450000000006,78.36827586
67.87127272727268,56.535128205128224,59.28327433628317,61.146396396396355,58.615090909090824,65.20070707070707,73.1931707317074,68.34783783783784,71.9731405
62.686065573770534,81.9523444976075,74.24870967741937,59.85235294117646,70.57915887850463,66.5582178217822,84.35892156862745,66.0147297297298,57.61297872
59.84066037735844,45.89908212560386,60.50859259259265,63.8046956521739,63.67633027522937,78.97403846153846,66.59731092436982,66.0701408450704,75.9057971
76.16106194690256,62.68906735751307,60.90034188034189,51.1742735042736,70.71817391304342,66.67462365591395,69.4313846153845,68.02416058394174,80.42571429
58.99396396396402,46.453854748603334,54.64468253968254,60.3803738317757,74.28016393442634,74.91884615384612,57.13867187499997,63.61911764705877,64.93722222
63.31883211678826,69.53874439461879,79.80371681415917,54.90482758620689,56.5166666666668,82.82300970873789,70.4541129032257,58.49691176470586,75.85034188
77.38398373983743,62.88147208121833,71.80533898305089,61.46903846153844,72.07428571428565,83.4465979381442,63.77935779816508,68.99165562913893,69.81649123
58.395593220338895,62.86844036697251,68.50881818181817,58.90585938,66.47456140350876,79.00941666666667,58.58839285714289,59.337162162162244,68.6072549
60.61231343283591,52.313142857142765,64.20837209302326,56.35087719298256,63.31883211678826,81.31844660194174,69.6241739130434,54.531347517730495,84.40196429
67.83829059829056,75.08963800904979,56.66018181818179,59.459679999999985,77.38398373983743,67.34721649484531,69.17570312499994,50.31014285714294,76.47132743
65.23817391304338,47.7047777777778,72.49528925619848,54.49660550458711,64.77918699186993,77.41427083333336,67.09380952380954,67.1665151515152,68.58756757
66.2102542372881,91.81442786069637,72.9659166666667,54.90818181818177,59.940363636363564,71.23083333333336,53.755075757575774,81.507067669173,67.03983051
58.78660869565214,44.21900000000004,65.28113207547177,62.745000000000005,60.61231343283591,59.26381443298978,70.0171074380165,57.42069444444443,83.66084337
52.902608695652255,62.93221105527651,66.8623913043478,61.39738317757008,65.32782608695646,89.08345454545442,57.48930769230772,53.99870129870133,76.37792453
69.23702479338837,60.77194029850748,72.26701754385968,57.53414414414414,67.38512605042024,64.33969387755113,90.81669354838706,71.58594405594422,66.55296703
65.02330578512388,48.48010362694309,58.87692982456145,55.920756302521,58.78660869565214,81.92813186813187,70.77653225806458,75.35523178807951,77.53635135
58.75545454545451,59.55635416666669,53.78517857142855,55.107948717948716,78.54364406779665,65.38557692307694,56.42476923076912,57.97081081081079,66.77388889
58.876779661017025,67.8569458128079,87.02385826771649,58.459262295081885,81.87063999999997,70.834,67.8401526717557,90.2915606936415,72.96705357
73.43823529411766,79.23446009389686,87.23063063063061,54.46834862385316,76.08330578512397,67.2394444444445,58.89233870967746,66.45061224489802,67.43327731
56.87524193548388,77.65936585365849,74.9409166666667,66.53661016949155,72.56644067796604,80.16321739130446,68.24943548387093,59.579315068493166,70.90817391
51.05902654867263,61.46831730769229,84.77231999999998,55.07754901960783,66.34271186440674,64.3901041666666,73.60749999999999,66.138299319728,64.85962264
70.9874603174603,60.54934579439246,62.323333333333345,59.8591379310345,66.99854545454548,60.38549450549448,59.53190082644633,69.06204379562044,60.1315678
74.09170731707314,45.868020833333325,57.21333333333331,58.21727272727271,73.89813008130086,71.30186274509806,58.395859375000015,66.53178571428582,69.15623377
79.8340350877193,66.44248826291084,68.17979797979802,56.18442477876102,67.09283464566927,75.98042105263171,68.20853448275861,71.2249019607843,85.23953271
61.598000000000006,59.78817733990153,63.239903846153844,57.45459677419353,79.8340350877193,81.65387096774192,64.59657894736841,59.896265822784734,63.48076923
79.63347457627117,73.94611111111101,67.89047244094492,50.981935483870984,61.598000000000006,68.10400000000001,56.513448275862125,64.7325,84.10185185
60.62167999999999,66.6897260273972,65.80375,57.0846017699115,79.63347457627117,70.39053571428558,73.11475409836056,52.19583333333328,56.57642857
81.94113821138214,77.20054187192116,60.51188524590167,50.84626168224289,52.67504,67.20688073394503,69.49134920634916,79.27098591549286,68.24163636
67.90766666666678,76.83797235023042,65.19565217391312,50.78864000000001,62.52720720720715,71.28747474747479,72.78686131386861,76.92554054054051,74.61573529
54.368740157480325,51.28195530726256,62.896181818181844,55.69914285714289,60.19362903225805,80.67659574468078,72.50055555555556,71.3459722222222,67.47715328
72.03187500000008,49.37945544554455,81.8433333333333,55.442105263157906,81.94113821138214,67.1159574468085,57.92877049180333,57.13776223776225,69.19439252
83.7329838709678,44.59417525773191,57.98109090909094,52.93788617886178,65.17799999999995,76.00330188679236,68.40901639344261,60.243823529411735,78.40058824
66.84220472440938,56.67966101694917,68.62728070175439,63.680370370370426,63.92483870967745,69.89567010309275,51.88120967741939,66.71530201342283,64.59068627
76.3094915254238,70.91261306532672,71.02785185185172,57.996403508771934,68.24322033898311,75.24244897959188,65.93975609756092,62.425766871165656,76.10486486
60.151967213114744,74.04372727272722,56.68059322033894,54.6014049586777,87.23968253968253,61.50666666666669,70.62806722689075,57.51493243243244,75.44822695
54.214608695652196,57.33257575757566,68.14206349206353,54.479082568807385,66.84220472440938,65.65621052631569,64.74351999999995,72.60807407407408,85.16244565
68.77176470588235,73.78379464285715,66.51079207920789,54.70469565217392,81.81024390243901,73.75049019607847,71.05580152671753,71.06476510067104,73.89011628
61.93245762711867,49.09978835978831,65.44822429906536,57.33627118644077,64.50008130081301,82.09434343434346,82.44088709677425,62.26513333333334,62.546
74.43561403508778,56.32030000000007,76.02948717948718,60.23190082644629,54.214608695652196,77.6682692307691,64.01295652173916,52.4042857142858,83.73338164
66.16930769230774,66.6634920634922,71.90891666666666,54.681754385964915,73.06867768595039,61.265376344085986,76.21333333333342,60.985401459853975,54.11860606
85.22410714285714,58.79558375634524,68.57816513761469,56.26424528301896,69.84236363636374,62.70894117647052,62.60762711864408,59.152925170067974,77.18546763
57.22068376068379,57.88632978723394,65.65909836065576,59.77170731707313,64.80082644628092,76.8680612244898,63.2374242424243,68.89169934640512,73.87393443
62.009663865546294,49.85886227544909,61.803500000000064,57.71709401709399,74.43561403508778,68.98104761904762,58.51200000000003,60.3396753246753,66.17527473
62.4941228070176,63.496850000000016,78.57655737704916,53.83440677966103,66.16930769230774,89.74120000000002,67.33015873015873,73.92624113475178,59.08943182
59.52084033613446,68.7706403940887,56.98111111111119,69.45929203539818,56.920087719298316,82.0051960784314,67.95633027522933,86.19821192052962,62.1571875
79.01944444444446,79.71734234234228,70.55512605042023,63.7946086956522,63.653947368421086,64.99505154639176,61.46465648854958,71.42939393939385,43.68278261
65.57285714285716,79.06895027624302,60.65594059405942,50.986637931034416,58.88991596638653,62.34530120481924,59.77415254237287,50.07473282442742,80.09110236
55.95909836065574,77.67204761904756,66.86521008403363,59.363454545454516,80.31563025210082,73.8867346938774,51.61097560975602,51.71059999999999,80.85445255
77.70819047619045,56.18843575419007,72.5676068376068,57.067264957264925,65.86754385964919,74.49019999999993,69.54257575757573,77.68092857142847,70.33640777
57.13965517241386,49.94936842105264,56.6533928571429,56.65247787610618,58.734079999999985,76.17481132075476,61.466583333333276,81.62175000000008,86.7937963
60.50816666666671,59.426010638297825,55.60812500000003,51.9049152542373,61.162926829268294,76.4294736842105,63.15500000000003,78.20438848920877,72.574
64.65264957264957,66.44269841269842,59.25529411764713,61.96054263565892,66.06092436974784,62.22420000000011,69.96132231404954,74.85131034482767,61.72184049
58.66392523364484,62.052588832487174,58.69882812499993,52.790472440944946,57.13965517241386,73.93474137931042,81.65410256410253,49.068400000000025,58.45068966
73.2428455284553,64.45953917050689,59.787747747747744,61.771074380165366,74.58798387096769,78.19309278350516,69.28974137931033,52.916293706293736,78.72731707
87.33920000000012,73.1234895833333,58.534666666666794,61.634380165289286,64.65264957264957,83.6312871287128,67.83956140350874,68.03711267605634,62.11022599
62.509008264462835,52.82349726775951,56.05304761904769,54.6793043478261,69.41823529411766,77.00855769230773,57.06964285714283,83.39886666666689,82.59335196
83.35448818897633,57.75052910052913,79.19796747967482,52.67386861313867,87.96801801801806,59.676210526315785,72.16423423423417,78.95349650349654,80.41972603
76.59289473684204,48.89805687203789,64.78099099099106,58.0866371681416,87.33920000000012,72.14793814432988,55.286031746031775,55.36753623188412,75.8281982
57.22358333333332,61.95622950819678,59.87642857142872,58.736949152542365,70.71695999999991,73.4468269230768,58.00068181818187,53.35321678321683,69.59975309
67.5842342342342,62.36367441860473,88.6474218749999,71.62297297297293,83.35448818897633,64.07901960784314,50.050530303030285,65.10858208955217,63.10292135
66.76725663716812,72.92721951219514,80.61791666666666,55.31044642857142,74.13189189189185,78.6642718446602,60.63338709677425,71.85216216216214,69.25376147
66.05741935483867,53.04010638297877,68.06382608695648,51.46774774774773,69.3908547008547,64.55499999999995,56.188846153846136,52.97585987261142,63.23666667
60.11890909090921,64.15720812182745,57.256587301587274,56.17195121951224,60.82453781512609,72.5454545454545,71.70658119658115,55.32474452554745,74.47457143
53.85355140186919,49.47700534759355,83.31081967213113,56.98766129032263,67.7274782608696,67.50945945945939,59.98648000000008,54.77144736842094,68.46509259
67.30746031746038,50.22122994652407,60.96712121212115,49.34623999999999,65.27652173913035,79.79442105263163,65.01208695652176,56.41223021582738,72.34772277
72.06948717948717,82.51252631578957,67.98901960784319,58.60478260869562,67.56657407407408,73.63266055045875,54.19403508771936,56.48582733812946,70.71564516
55.41846774193542,60.354270833333345,67.05439655172415,58.35195121951218,67.30746031746038,70.41775700934582,72.82559440559434,65.66986013986009,69.46798246
73.59238532110089,62.765922330097126,71.37878260869572,59.55680327868852,63.58760000000004,66.16113636363633,71.70801724137932,56.68696296296294,72.64579439
70.12165217391305,89.87497777777754,54.32656000000001,55.04958333333332,72.06948717948717,66.59651685393254,70.66071999999991,59.63218543046357,74.22941748
58.26285714285713,54.14811827957004,71.86789473684213,55.74049586776862,62.42807339449543,80.97733944954122,70.94255033557052,61.289927536231886,56.50193277
82.42118181818176,51.34188571428558,61.05921259842527,53.83166666666665,58.29974576271182,80.7561061946903,71.66037037037026,53.117956204379524,63.42942857
62.645304347826055,78.05423809523808,65.31770491803285,59.24816513761466,74.20983193277311,73.43438202247198,78.0703906250001,58.716928571428554,72.04218182
82.3007339449542,79.0891324200913,65.98789915966383,57.384999999999955,82.67473214285712,63.00163043478268,58.55425,57.30472972972971,69.06788732
81.41621848739506,52.448164251207665,62.47159292035396,54.981724137930996,73.59238532110089,63.53771084337344,67.32761904761901,70.21048275862074,80.89121212
57.33631147540978,53.74273170731695,72.29610619469028,55.84964601769916,70.12165217391305,67.01571428571442,76.46479338842974,67.92751773049652,63.83527778
62.710970149253654,54.93428571428573,72.29459677419345,53.138790322580654,81.11900900900903,76.41149122807018,61.81208955223886,56.87112676056347,61.77870968
78.54008547008543,69.07470046082962,77.8211666666667,54.70089285714285,64.93105263157896,66.2506818181818,61.888606557376974,55.96771428571435,70.0015625
66.2341732283464,56.92031249999996,81.64124999999997,55.231415094339646,58.58839285714289,67.78775510204073,62.64228346456698,76.32847826086955,77.84699301
63.70252252252252,49.75566326530616,69.04201612903216,55.238220338983034,57.27973684210522,78.96609523809522,67.35480000000001,53.543237410071896,68.31403361
60.148828828828826,80.19753694581298,60.621074380165304,53.00324786324773,53.907706422018244,62.425483870967795,69.249051724138,84.31164556962021,78.23648649
